,event_id,event_term,event_rate,event_amt,is_success_v,event_level_A,event_level_B,event_level_C,prev_count_A,prev_count_A_neg,prev_count_C,prev_count_C_neg,prev_count_D,prev_count_D_neg,prev_count_N,prev_count_N_neg,prev_count_P,prev_count_P_neg,gender,age,edu_bg,marriage_situ_cd,cust_no,prod_id_by_DT,real_prod_id,is_success,pred_label,pred_list,hit
0,0.0,0.0,55.0,4.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,20.0,C54419F8F76A71A1BBF37D1A8F4D347A,D0001,D0001,1,2,['D0001'],1
1,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,35,4.0,20.0,7490AF833AC3F762AE14E1DD4FDB0F74,D0001,D0001,1,2,['D0001'],1
2,0.0,0.0,55.0,5.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,20.0,700B00838D4EC9D33F0C4C6BB608C820,D0001,D0001,1,2,['D0001'],1
3,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,F93FAD332E8A002CA4503285FFA89E01,D0001,D0001,1,2,['D0001'],1
4,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,01B4350DCD9A8E43917F8AB7F0B83580,D0001,D0001,1,2,['D0001'],1
5,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,AAC045C3A6AC0CE3DE34B7E4326AE913,D0001,D0001,1,2,['D0001'],1
6,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,A3BFFE547AE5F62F45ED0A2856A7E09C,D0001,D0001,1,2,['D0001'],1
7,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,CCD35A4F13620FA0B808BE1F599F4023,D0001,D0001,1,2,['D0001'],1
8,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,2DA21B2B7F45102B99C0AB5CA957ECB2,D0001,D0001,1,2,['D0001'],1
9,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,6133E55A427D0441D3E4128FA7D93D22,D0001,D0001,1,2,['D0001'],1
10,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,81BDA7A855CE32B6D7375E6E0DCD199E,D0001,D0001,1,2,['D0001'],1
11,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,2975FB05B36A420FB62955314FDE62DE,D0001,D0001,1,2,['D0001'],1
12,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,4B43F7A0EC901B551E0F91E1F009966F,D0001,D0001,1,2,['D0001'],1
13,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,855763DE26B7D55F6306E8B79D4465AB,D0001,D0001,1,2,['D0001'],1
14,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,19291EFC8F7E367EF037BC6D4834CE72,D0001,D0001,1,2,['D0001'],1
15,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,81C39373AAADC158A385447FA35FDDEC,D0001,D0001,1,2,['D0001'],1
16,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,6829B5A786442137D4D7258C8DE48B26,D0001,D0001,1,2,['D0001'],1
17,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,A36F32C0395C76A1AE6702C9861620E7,D0001,D0001,1,2,['D0001'],1
18,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,46151E4AB9C3E0429780AAC32E52C934,D0001,D0001,1,2,['D0001'],1
19,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,9CC7AA4D6B647630593C1C6CF9CA0B7C,D0001,D0001,1,2,['D0001'],1
20,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,3020218BF01262731803B26B19F7D618,D0001,D0001,1,2,['D0001'],1
21,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,63B942F7D1E470ECB0CC8D4B37DA718E,D0001,D0001,1,2,['D0001'],1
22,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,63B942F7D1E470ECB0CC8D4B37DA718E,D0001,D0001,1,2,['D0001'],1
23,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,80431522BA8356E29AC4000FE57CC881,D0001,D0001,1,2,['D0001'],1
24,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,50096A8F122865951EA04A361F9FAD3E,D0001,D0001,1,2,['D0001'],1
25,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,1B9EBEC123210E60FFE537FEE0685060,D0001,D0001,1,2,['D0001'],1
26,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,84ED4A415945B476AF0813247573AACA,D0001,D0001,1,2,['D0001'],1
27,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,4A923BFF0C1500949B18F2F3078D1820,D0001,D0001,1,2,['D0001'],1
28,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,2CC7F8F045855D179196B1EB468FE87E,D0001,D0001,1,2,['D0001'],1
29,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,F074CF4EBBDCA7FFCDAEB39F950C98BF,D0001,D0001,1,2,['D0001'],1
30,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,1900A1F6A285EE65C23425A2CC46212B,D0001,D0001,1,2,['D0001'],1
31,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,823A3183D70957564F754ED0993C7EFF,D0001,D0001,1,2,['D0001'],1
32,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,8E6C660E6A86BFB91B9D97CE781266E0,D0001,D0001,1,2,['D0001'],1
33,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,356020543EF72EC94EF61BC3B574B20F,D0001,D0001,1,2,['D0001'],1
34,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,AD5A43F8FCDB6BEF2EB792DC342BB309,D0001,D0001,1,2,['D0001'],1
35,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,4BB790A8B81D5F420966F6B835B858E8,D0001,D0001,1,2,['D0001'],1
36,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,DED806357AB4CF16E2600DF2ACD7D3B9,D0001,D0001,1,2,['D0001'],1
37,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,4BB70A6F99E4EC0C55AAFB4E34B0EFD7,D0001,D0001,1,2,['D0001'],1
38,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,46151E4AB9C3E0429780AAC32E52C934,D0001,D0001,1,2,['D0001'],1
39,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,D329A52448F81654F9E367BA1E98BA6B,D0001,D0001,1,2,['D0001'],1
40,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,2854EE2FE8E9C313A70F349105EE9900,D0001,D0001,1,2,['D0001'],1
41,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,63B942F7D1E470ECB0CC8D4B37DA718E,D0001,D0001,1,2,['D0001'],1
42,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,27AD6C942068E745F7C0B31875C66F7F,D0001,D0001,1,2,['D0001'],1
43,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,D80B7874436723F3ED297BB6F92CC27B,D0001,D0001,1,2,['D0001'],1
44,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,40A718A66B1048B9E835A57D93875462,D0001,D0001,1,2,['D0001'],1
45,0.0,0.0,62.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,212C29EAD8E3AD823FEA7F012EA37545,D0001,D0001,1,2,['D0001'],1
46,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,124028D8D3AA5631D027328896F1127D,D0001,D0001,1,2,['D0001'],1
47,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,7440858B5C01820BAE7E463804743F58,D0001,D0003,1,2,['D0001'],0
48,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,D230AC456AC48B47174F99D3E4111B9B,D0001,D0001,1,2,['D0001'],1
49,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,E44D062171B50ECF8BE66A76ACFF3397,D0001,D0001,1,2,['D0001'],1
50,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,045BDFA37106E249DE37D59717E48E03,D0001,D0001,1,2,['D0001'],1
51,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,FD82E7C993F68298A266CB622315E4F5,D0001,D0001,1,2,['D0001'],1
52,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,2B2B0EEBE3B60DE6EFDA35D2FAC0991C,D0001,D0001,1,2,['D0001'],1
53,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,9EA8DA0922AB10D0357F54254E394AD2,D0001,D0001,1,2,['D0001'],1
54,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,A3411D859E5CDB9EC7FAB66BD804ADEC,D0001,D0001,1,2,['D0001'],1
55,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,FE3CEB1561D3866742D2CA76FFE6DC79,D0001,D0003,1,2,['D0001'],0
56,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,393B155EA0297303E5D84722D93E69C9,D0001,D0003,1,2,['D0001'],0
57,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,5B0628F70225732802800521FEF4481C,D0001,D0001,1,2,['D0001'],1
58,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,2B2B0EEBE3B60DE6EFDA35D2FAC0991C,D0001,D0001,1,2,['D0001'],1
59,0.0,0.0,67.0,2.0,1,1,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,63D71A745624C76D0A9AA83BBC48E197,D0001,D0001,1,2,['D0001'],1
