,event_id,event_term,event_rate,event_amt,is_success_v,event_level_A,event_level_B,event_level_C,prev_count_A,prev_count_A_neg,prev_count_C,prev_count_C_neg,prev_count_D,prev_count_D_neg,prev_count_N,prev_count_N_neg,prev_count_P,prev_count_P_neg,gender,age,edu_bg,marriage_situ_cd,cust_no,prod_id_by_DT,real_prod_id,is_success,pred_label,pred_list,hit
0,0.0,0.0,60.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.0,20.0,83F5E844358884602EF07E3D3653DEBE,D0001,D0006,1,2,['D0001'],0
1,0.0,0.0,60.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.0,20.0,037B556F79F7EB79175EE77E2C56AA9C,D0001,D0006,1,2,['D0001'],0
2,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,E36F6EFD0BB7DA1D8710C3BD53A12C5D,D0001,D0001,1,2,['D0001'],1
3,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,8D2B292D981D2CD90FA570BE4E0611D9,D0001,D0003,1,2,['D0001'],0
4,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,290AB79B3A6F8576570BC85E1A925A34,D0001,D0001,1,2,['D0001'],1
5,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,15F02A90DBDCFB7DB1F14235254E52C1,D0001,D0003,1,2,['D0001'],0
6,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,9D59A2FD5635EE10A4B45F438595A9FC,D0001,D0001,1,2,['D0001'],1
7,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,265F165FFFE040B8827D81194027B7E3,D0001,D0001,1,2,['D0001'],1
8,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,F829B82F9D9BFB77757CE3E3BC7A040B,D0001,D0001,1,2,['D0001'],1
9,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,8F4ACDBE38679D8EE57ACF7107F28379,D0001,D0001,1,2,['D0001'],1
10,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,56CF3E64F3A0A7011696D74D694EAC04,D0001,D0003,1,2,['D0001'],0
11,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,9751DB12273EE219B2B61FA33190C03D,D0001,D0001,1,2,['D0001'],1
12,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35,4.204527419287475,22.148731784086497,D8966D73456A8A59692197CB47AAA4B6,D0001,D0001,1,2,['D0001'],1
13,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,7C9CFEA15BA8790089F59E22842094C7,D0001,D0001,1,2,['D0001'],1
14,0.0,0.0,72.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,7C24C6BA254D14AEFEFB51357519ADB5,D0001,D0001,1,2,['D0001'],1
