,event_id,event_term,event_rate,event_amt,is_success_v,event_level_A,event_level_B,event_level_C,prev_count_A,prev_count_A_neg,prev_count_C,prev_count_C_neg,prev_count_D,prev_count_D_neg,prev_count_N,prev_count_N_neg,prev_count_P,prev_count_P_neg,gender,age,edu_bg,marriage_situ_cd,cust_no,prod_id_by_DT,real_prod_id,is_success,pred_label,pred_list,hit
0,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,35,4.204527419287475,22.148731784086497,DE822A8C61D28E9E4A2D3250A6523CAD,C0001,C0001,1,2,['C0001'],1
1,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,35,4.204527419287475,22.148731784086497,E40EA2450424B4C2AA083B1A52120FFA,C0001,C0001,1,2,['C0001'],1
2,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,35,4.204527419287475,22.148731784086497,BD7182AF437D81B6EECC0A8A25BA0640,C0001,C0001,1,2,['C0001'],1
3,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,BA3313FE3269D57334E0BF91694052F8,C0001,C0001,1,2,['C0001'],1
4,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,2D103D30245326A23AA0E1297C0FDB6F,C0001,C0001,1,2,['C0001'],1
5,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,CB8C1F62DB8819F1EBCA539887718B95,C0001,C0001,1,2,['C0001'],1
6,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,529017CFF2FFF7000647CFF5D50D5FA1,C0001,C0001,1,2,['C0001'],1
7,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,B53037E1F276FB88666AAA400C4410B7,C0001,C0001,1,2,['C0001'],1
8,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,816250BC517A357D8B5776DA7B0A5F7D,C0001,C0001,1,2,['C0001'],1
9,0.0,60.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,35,4.204527419287475,22.148731784086497,92AD66A18251A320376237CE02CA7628,C0001,C0001,1,2,['C0001'],1
10,0.0,60.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,35,4.204527419287475,22.148731784086497,FDCB93D304265A910E30142BE3F2B4A8,C0001,C0001,1,2,['C0001'],1
11,0.0,60.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,3.0,30.0,05F67377E73200281F0EE6B513B2F6D0,C0001,C0001,1,2,['C0001'],1
12,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,35,4.0,20.0,A534A636226C6AB7A85BC9F34DB0D06D,C0001,C0001,1,2,['C0001'],1
13,0.0,60.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,35,4.0,20.0,F20DE4DB2EE397871232B264DB3DC015,C0001,C0001,1,2,['C0001'],1
14,0.0,60.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,35,4.204527419287475,22.148731784086497,858A669889030CB2EF27C415E353236E,C0001,C0001,0,2,['C0001'],1
